cntr_01,dist_x,pang_x,ra_01,dec_01,vfid_01,objname_01,name,band,ra,dec,raerr,decerr,flux,snr,stn,strn,fwhmxfit,fwhmyfit,flag_elong,edgeflag,obsid
6668,1.751312,-59.072406,2.2154635950E+02,-2.2297150000E-01,VFID6667,NGC5750,HPESL100A_J144611.0-001322,green,221.545942,-0.222721,0.000202,0.000202,772.256,19.791,10.871,151.815,32.534,11.894,0.365583,f,1342190254
6668,16.680761,109.301525,2.2154635950E+02,-2.2297150000E-01,VFID6667,NGC5750,HPESL100A_J144612.1-001328,green,221.550733,-0.224503,0.000405,0.000405,762.487,14.235,7.129,169.474,49.762,null,0.000000,f,1342190254
6674,15.928723,85.420375,2.2004795250E+02,-2.8900390000E-01,VFID6673,NGC5713,HPESL070A_J144012.5-001719,blue,220.052363,-0.288651,0.000026,0.000026,8769.938,3.053,null,1701.552,17.220,null,0.000000,f,1342213810
6674,18.256568,-144.500695,2.2004795250E+02,-2.8900390000E-01,VFID6673,NGC5713,HPESL070A_J144010.8-001735,blue,220.045008,-0.293133,0.000021,0.000021,12081.774,4.997,null,1276.168,17.243,null,0.000000,f,1342213810
6674,30.018590,-160.068482,2.2004795250E+02,-2.8900390000E-01,VFID6673,NGC5713,HPESL100A_J144010.8-001749,green,220.045110,-0.296843,0.000019,0.000019,7485.146,2.431,null,6078.648,18.844,null,0.000000,f,1342213811
6681,3.260726,-40.162879,2.1872584800E+02,-3.4263200000E-01,VFID6680,PGC1145728,HPESL100A_J143454.0-002031,green,218.725264,-0.341940,0.000404,0.000404,158.547,5.718,5.035,105.826,23.762,null,0.000000,f,1342189845
6684,1.777838,-112.262615,2.2069128600E+02,-3.5118300000E-01,VFID6683,NGC5733,HPESL160A_J144245.8-002105,red,220.690829,-0.351370,0.000546,0.000546,333.579,5.559,8.342,103.043,34.485,14.795,0.429021,f,1342189845
6689,31.520885,161.598206,2.1559905450E+02,-3.8762750000E-01,VFID6688,NGC5584,HPESL100A_J142224.4-002345,green,215.601819,-0.395936,0.000471,0.000471,297.988,7.148,3.000,146.556,38.887,null,0.000000,f,1342189691
6690,0.585291,36.245706,2.1947222100E+02,-3.9888120000E-01,VFID6689,NGC5691,HPESL160A_J143753.3-002356,red,219.472317,-0.398750,0.000146,0.000146,4339.499,16.514,19.798,270.534,31.750,null,0.000000,f,1342189845
6690,1.210240,82.849421,2.1947222100E+02,-3.9888120000E-01,VFID6689,NGC5691,HPESL100A_J143753.4-002356,green,219.472555,-0.398839,0.000097,0.000097,4675.672,81.045,27.156,182.389,28.513,null,0.000000,f,1342189845
6701,1.062456,80.178136,1.9128597750E+02,-4.6187850000E-01,VFID6700,NGC4666,HPESL100A_J124508.7-002743,green,191.286268,-0.461828,0.000009,0.000009,32690.870,19.333,null,3911.463,23.092,9.984,0.432368,f,1342259128
6701,14.676271,45.242613,1.9128597750E+02,-4.6187850000E-01,VFID6700,NGC4666,HPESL100A_J124509.3-002732,green,191.288872,-0.459008,0.000011,0.000011,29146.488,13.854,null,5065.982,16.410,null,0.000000,f,1342259128
6709,10.383177,-101.100913,1.8982804800E+02,-5.3189140000E-01,VFID6708,NGC4592,HPESL100A_J123918.0-003157,green,189.825218,-0.532447,0.000126,0.000126,1115.346,11.920,null,202.118,14.683,null,0.000000,f,1342258567
6709,13.893753,64.397065,1.8982804800E+02,-5.3189140000E-01,VFID6708,NGC4592,HPESL160A_J123919.5-003149,red,189.831529,-0.530224,0.000215,0.000215,1410.431,11.952,5.379,179.095,33.866,null,0.000000,f,1342258567
6709,17.286020,59.053742,1.8982804800E+02,-5.3189140000E-01,VFID6708,NGC4592,HPESL100A_J123919.7-003146,green,189.832166,-0.529422,0.000119,0.000119,909.169,9.587,null,228.932,24.564,null,0.000000,f,1342258567
6711,11.975624,170.847226,1.9138320300E+02,-5.3550560000E-01,VFID6710,NGC4668,HPESL100A_J124532.1-003220,green,191.383732,-0.538790,0.000205,0.000205,601.498,10.931,null,112.918,20.893,null,0.000000,f,1342259126
6711,24.142532,-169.152107,1.9138320300E+02,-5.3550560000E-01,VFID6710,NGC4668,HPESL100A_J124531.6-003232,green,191.381941,-0.542092,0.000187,0.000187,448.345,8.645,null,120.739,18.132,null,0.000000,f,1342259126
6732,8.141315,-32.801361,2.1998435550E+02,-7.4417130000E-01,VFID6731,PGC214313,HPESL100A_J143955.9-004432,green,219.983130,-0.742270,0.000408,0.000408,101.306,5.239,3.991,89.289,23.078,null,0.000000,f,1342189845
6760,0.743623,-11.679910,1.8009835650E+02,-1.1000720000E+00,VFID6759,NGC4030,HPESL160A_J120023.6-010600,red,180.098315,-1.099870,0.000028,0.000028,18498.327,32.912,11.213,1348.129,28.601,22.028,0.770177,f,1342258076
6760,0.810880,129.381901,1.8009835650E+02,-1.1000720000E+00,VFID6759,NGC4030,HPESL100A_J120023.6-010601,green,180.098531,-1.100215,0.000064,0.000064,15237.357,67.862,17.617,771.351,27.002,20.379,0.754696,f,1342211317
6760,0.983665,116.037341,1.8009835650E+02,-1.1000720000E+00,VFID6759,NGC4030,HPESL160A_J120023.6-010601,red,180.098602,-1.100192,0.000078,0.000078,16841.273,6.277,10.150,1255.432,28.716,22.040,0.767521,f,1342200121
6760,1.051341,175.518038,1.8009835650E+02,-1.1000720000E+00,VFID6759,NGC4030,HPESL100A_J120023.6-010601,green,180.098379,-1.100363,0.000042,0.000042,15318.868,67.526,15.385,781.105,26.560,20.146,0.758528,f,1342200121
6760,1.138195,83.785791,1.8009835650E+02,-1.1000720000E+00,VFID6759,NGC4030,HPESL160A_J120023.6-010600,red,180.098671,-1.100038,0.000076,0.000076,16762.126,6.262,10.262,1257.341,29.336,23.433,0.798775,f,1342211317
6762,22.403494,123.986524,2.0822690700E+02,-1.1146173000E+00,VFID6761,NGC5334,HPESL160A_J135255.7-010705,red,208.232068,-1.118096,0.000617,0.000617,270.105,5.910,1.574,77.873,40.506,null,0.000000,f,1342259296
6762,23.405859,20.803451,2.0822690700E+02,-1.1146173000E+00,VFID6761,NGC5334,HPESL160A_J135255.0-010631,red,208.229217,-1.108540,0.000309,0.000309,219.636,3.978,1.098,72.972,50.579,null,0.000000,f,1342259296
6762,26.163076,135.274492,2.0822690700E+02,-1.1146173000E+00,VFID6761,NGC5334,HPESL100A_J135255.6-010711,green,208.232022,-1.119781,0.000336,0.000336,138.456,3.978,null,84.063,14.466,null,0.000000,f,1342259296
6762,33.899140,-45.416353,2.0822690700E+02,-1.1146173000E+00,VFID6761,NGC5334,HPESL160A_J135252.8-010629,red,208.220199,-1.108007,0.000375,0.000375,274.155,4.442,1.330,82.911,34.994,11.390,0.325493,f,1342259296
6769,1.527232,65.485916,1.9309158600E+02,-1.1995791000E+00,VFID6768,NGC4753,HPESL100A_J125222.0-011158,green,193.091972,-1.199403,0.000009,0.000009,5899.165,93.189,15.666,211.394,16.996,7.023,0.413203,f,1342259124
6780,23.684242,56.519668,1.8029620650E+02,-1.2961195000E+00,VFID6779,UGC07000,HPESL160A_J120112.4-011733,red,180.301695,-1.292490,0.000612,0.000612,201.154,3.447,3.926,101.065,39.415,null,0.000000,f,1342200121
