VFID,RA,DEC,vr,radius,radius_flag,objname,PGC,NSAIDV1,NSAIDV0,AGC,NEDname,HLflag,NSAV1flag,NSAV0flag,A100flag,VFID_V1,COflag,HAflag,HAobsflag,Z0MGSflag,Steerflag,unwiseflag,prefix
VFID6026,145.180089,3.9592469,1305.0,17.993732452392578,True,IC0549,27622,623354,136014,191287,IC 0549,True,True,True,True,VFID6043,False,False,False,True,True,True,VFID6026-IC0549
VFID6027,170.82851549999998,3.9552193,1584.0,15.780517578125,True,PGC034965,34965,146666,30416,0,CGCG 039-161,True,True,True,False,VFID6044,False,False,False,False,True,True,VFID6027-CGCG039-161
VFID6028,207.0668595,3.9508765,1171.4,84.94175720214844,True,NGC5300,48959,152846,31426,8727,NGC 5300,True,True,True,True,VFID6045,True,True,True,True,True,True,VFID6028-NGC5300
VFID6029,115.7867325,3.949894,933.6,16.48622703552246,True,PGC021644,21644,0,0,170834,CGCG 030-012,True,False,False,True,VFID6046,False,False,False,False,True,False,VFID6029-CGCG030-012
VFID6030,111.875418,3.9416673,2821.0,30.0,False,AGC174655,5060038,0,0,174655,AGC 174655,True,False,False,True,VFID6047,False,False,False,False,True,False,VFID6030-AGC174655
VFID6031,187.9135455,3.939608,1730.5,101.18619537353516,True,NGC4496A,41471,628505,141574,7668,NGC 4496A,True,True,True,True,VFID6048,False,False,False,True,True,False,VFID6031-NGC4496A
VFID6032,189.9573735,3.9355199,1447.3,11.779348373413086,True,PGC1260930,1260930,150530,30924,0,SDSS J123949.76+035607.6,True,True,True,False,VFID6049,False,False,False,False,True,True,VFID6032-SDSSJ123949.76+035607.6
VFID6033,215.08269149999998,3.9335328,1529.0,160.73899841308594,True,NGC5566,51233,86572,17878,9175,NGC 5566,True,True,True,True,VFID6050,True,True,True,True,True,True,VFID6033-NGC5566
VFID6034,170.58333299999998,3.8988891,1301.0,34.26614761352539,True,AGC219200,5060226,0,0,219200,AGC 219200,True,False,False,True,VFID6051,False,False,False,False,True,True,VFID6034-AGC219200
VFID6035,125.920833,3.8972218,2168.9,20.254919052124023,True,AGC188957,5058995,0,0,188957,AGC 188957,True,False,False,True,VFID6052,False,False,False,False,True,True,VFID6035-AGC188957
VFID6036,159.74208449999998,3.8741571,763.0,7.396028995513916,True,AGC208397,5059116,0,0,208397,PGC1 5059116 NED001,True,False,False,True,VFID6053,False,False,False,False,True,True,VFID6036-PGC15059116NED001
VFID6037,156.674193,3.8619617,2146.3,58.22657775878906,True,NGC3246,30684,83931,17313,5661,NGC 3246,True,True,True,True,VFID6054,False,False,False,True,True,True,VFID6037-NGC3246
VFID6038,184.791168,3.8561511,1527.4,25.652002334594727,True,UGC07354,39628,149579,30785,7354,UGC 07354,True,True,True,True,VFID6055,False,False,False,True,True,True,VFID6038-UGC07354
VFID6039,217.232832,3.8516005,1678.4,11.806502342224121,True,SDSSJ142855.87+035105.7,4012432,87370,18057,0,WISEA J142855.89+035105.7,True,True,True,False,VFID6056,False,False,True,False,True,True,VFID6039-WISEAJ142855.89+035105.7
VFID6040,192.44590649999998,3.8423814,694.1,20.050317764282227,True,UGC07983,43390,150804,30973,7983,UGC 07983,True,True,True,True,VFID6057,False,False,False,False,True,True,VFID6040-UGC07983
VFID6041,186.557907,3.8371152,809.3,16.508939743041992,True,SDSSJ122613.89+035013.6,5076756,572516,124445,0,WISEA J122613.90+035013.0,True,True,True,False,VFID6058,False,False,False,False,True,True,VFID6041-WISEAJ122613.90+035013.0
VFID6042,214.23867900000002,3.8360868,1482.7,28.126859664916992,True,PGC140287,140287,87059,17963,240228,SDSS J141657.05+035003.1,True,True,True,True,VFID6059,False,False,False,False,True,True,VFID6042-SDSSJ141657.05+035003.1
VFID6043,232.775871,3.8301091,1762.1,59.59125900268555,True,PGC2801023,2801023,632696,146212,252522,PGC1 2801023 NED001,True,True,True,True,VFID6060,False,False,False,False,True,True,VFID6043-PGC12801023NED001
VFID6044,190.48773450000002,3.8192893,881.0,17.065587997436523,True,PGC042613,42613,150439,30905,0,VCC 1898,True,True,True,False,VFID6061,False,False,False,False,True,True,VFID6044-VCC1898
VFID6045,194.0185995,3.8127999,616.4,27.86899185180664,True,UGC08055,44102,629425,142548,8055,UGC 08055,True,True,True,True,VFID6062,False,False,False,False,True,True,VFID6045-UGC08055
VFID6046,217.70086799999999,3.7970653,1676.4,14.392003059387207,True,SDSSJ143048.23+034749.4,4012444,87346,18046,242159,SDSS J143048.22+034749.6,True,True,True,True,VFID6063,False,False,True,False,True,True,VFID6046-SDSSJ143048.22+034749.6
VFID6047,188.372919,3.7938977,919.9,8.262685775756836,True,PGC041716,41716,150096,30854,220780,VCC 1507,True,True,True,True,VFID6064,False,False,False,False,True,True,VFID6047-VCC1507
VFID6048,217.50768,3.7728979,1719.4,28.981525421142578,True,IC1022,51808,87358,18052,9311,IC 1022,True,True,True,True,VFID6065,True,False,True,True,True,True,VFID6048-IC1022
VFID6049,169.710312,3.7635636,1701.6,42.34153366088867,True,SDSSJ111850.46+034548.8,4097588,146305,30276,214498,SDSS J111850.46+034548.8,True,True,True,True,VFID6066,False,False,False,False,True,True,VFID6049-SDSSJ111850.46+034548.8
VFID6050,185.32880290854092,3.750815149339004,2436.689453125,6.1035332679748535,True,,-1000,0,141209,0,WISEA J122118.91+034502.9,False,False,True,False,VFID6067,False,False,False,False,True,False,VFID6050-WISEAJ122118.91+034502.9
VFID6051,188.57209247829024,3.7390176364422962,2425.681640625,12.190106391906738,True,,-1000,0,141653,0,VCC 1550,False,False,True,False,VFID6068,False,False,False,False,True,False,VFID6051-VCC1550
VFID6052,171.0353745,3.7344837,1764.0,14.425180435180664,True,SDSSJ112408.46+034404.4,4011040,626483,139348,0,WISEA J112408.43+034404.5,True,True,True,False,VFID6069,False,False,False,False,True,True,VFID6052-WISEAJ112408.43+034404.5
VFID6053,188.5705005,3.7339001,2425.1,6.013416290283203,True,PGC041807,41807,668619,162037,220793,,True,True,True,True,VFID6070,False,False,False,False,True,True,VFID6053-
VFID6054,142.94066999999998,3.7286267,3214.2,27.613487243652344,True,UGC05078,27059,82517,16987,5078,UGC 05078,True,True,True,True,VFID6071,False,False,False,True,True,True,VFID6054-UGC05078
VFID6055,168.4607565,3.728231,2273.3,7.982175350189209,True,PGC1257521,1257521,146429,30333,214468,WISEA J111350.62+034341.1,True,True,True,True,VFID6072,False,False,False,False,True,True,VFID6055-WISEAJ111350.62+034341.1
VFID6056,185.259471,3.722077,2609.7,127.67952728271484,True,NGC4289,39886,592854,141200,7403,NGC 4289,True,True,True,True,VFID6073,False,False,False,True,True,True,VFID6056-NGC4289
VFID6057,186.172116,3.7214603,1859.3,14.7272367477417,True,PGC040414,40414,68927,14136,220527,VCC 0741,True,True,True,True,VFID6074,False,False,False,False,True,True,VFID6057-VCC0741
VFID6058,154.245879,3.7097853,1203.5,18.540491104125977,True,SDSSJ101659.00+034235.2,3999095,83692,17236,0,WISEA J101659.05+034234.9,True,True,True,False,VFID6075,False,False,False,False,True,True,VFID6058-WISEAJ101659.05+034234.9
VFID6059,147.1752675,3.6900623,3022.2,10.330497741699219,True,SDSSJ094842.05+034124.2,4017419,82986,17077,193106,SDSS J094842.05+034124.2,True,True,True,True,VFID6076,False,False,False,False,True,True,VFID6059-SDSSJ094842.05+034124.2
VFID6060,184.287972,3.682903,2017.0,34.603599548339844,True,NGC4234,39388,149735,30796,7309,NGC 4234,True,True,True,True,VFID6077,False,False,False,True,True,True,VFID6060-NGC4234
VFID6061,190.73470500000002,3.6765823,973.5,22.34195899963379,True,PGC042748,42748,69679,14267,0,VCC 1947,True,True,True,False,VFID6078,False,False,False,True,True,True,VFID6061-VCC1947
VFID6062,179.78706,3.6686539,3265.3,10.917450904846191,True,SDSSJ115908.90+034007.6,4015848,67728,13947,214640,SDSS J115908.90+034007.6,True,True,True,True,VFID6079,False,False,False,False,True,True,VFID6062-SDSSJ115908.90+034007.6
VFID6063,167.89833299999998,3.6666675,1656.0,10.308670043945312,True,AGC219447,5807923,0,0,219447,WISEA J111135.65+034001.5,True,False,False,True,VFID6080,False,False,False,False,True,True,VFID6063-WISEAJ111135.65+034001.5
VFID6064,194.193753,3.6658325,2799.0,13.952971458435059,True,AGC229205,5808030,0,0,229205,WISEA J125646.50+033954.8,True,False,False,True,VFID6081,False,False,False,False,True,True,VFID6064-WISEAJ125646.50+033954.8
VFID6065,153.7146615,3.6478976,993.3,12.391425132751465,True,SDSSJ101451.51+033852.5,4010552,624189,0,204288,WISEA J101451.50+033852.6,True,True,False,True,VFID6082,False,False,False,False,True,True,VFID6065-WISEAJ101451.50+033852.6
VFID6066,154.259598,3.646035,1038.2,14.761185646057129,True,PGC1256137,1256137,84032,17332,204302,WISEA J101702.33+033845.6,True,True,True,True,VFID6083,False,False,False,False,True,True,VFID6066-WISEAJ101702.33+033845.6
VFID6067,189.14554650000002,3.6421074,1783.4,11.275121688842773,True,SDSSJ123634.93+033831.3,4002645,69549,14261,0,WISEA J123634.95+033831.6,True,True,True,False,VFID6084,False,False,False,False,True,True,VFID6067-WISEAJ123634.95+033831.6
VFID6068,194.96842199999998,3.6329349,1039.2,12.334491729736328,True,SDSSJ125952.41+033758.5,3395480,151518,31152,224310,WISEA J125952.40+033759.7,True,True,True,True,VFID6085,False,False,False,False,True,True,VFID6068-WISEAJ125952.40+033759.7
VFID6069,165.3174825,3.628104,1130.3,139.6758270263672,True,NGC3495,33234,0,138579,6098,NGC 3495,True,False,True,True,VFID6086,False,False,False,True,True,True,VFID6069-NGC3495
VFID6070,170.51719350000002,3.6143659,1442.4,9.46501350402832,True,SDSSJ112204.13+033651.6,3471732,66429,13736,0,WISEA J112204.12+033651.9,True,True,True,False,VFID6087,False,False,False,False,True,True,VFID6070-WISEAJ112204.12+033651.9
VFID6071,187.4129835,3.6127686,1306.8,16.677127838134766,True,PGC041196,41196,668124,161890,220670,VCC 1208,True,True,True,True,VFID6088,False,False,False,False,True,True,VFID6071-VCC1208
VFID6072,222.82666500000002,3.6116675,1664.0,7.377779006958008,True,AGC238947,5808105,0,0,238947,WISEA J145118.69+033640.1,True,False,False,True,VFID6089,False,False,True,False,True,True,VFID6072-WISEAJ145118.69+033640.1
VFID6073,191.04870599999998,3.6068004,829.1,19.45903205871582,True,PGC1255427,1255427,69716,14282,0,WISEA J124411.71+033623.9,True,True,True,False,VFID6090,False,False,False,False,True,True,VFID6073-WISEAJ124411.71+033623.9
VFID6074,170.109414,3.5856988,2595.9,35.655067443847656,True,NGC3633,34711,659287,159637,6351,NGC 3633,True,True,True,True,VFID6091,False,False,False,True,True,True,VFID6074-NGC3633
VFID6075,153.882918,3.5855567,1018.0,14.297080039978027,True,AGC208329,5807881,0,0,208329,AGC 208329,True,False,False,True,VFID6092,False,False,False,False,True,True,VFID6075-AGC208329
VFID6076,229.372683,3.5855085,1883.1,11.379449844360352,True,PGC3124577,3124577,89255,18647,0,WISEA J151729.43+033507.7,True,True,True,False,VFID6093,False,False,False,False,True,True,VFID6076-WISEAJ151729.43+033507.7
VFID6077,223.427109,3.5825214,1565.8,50.94731140136719,True,NGC5774,53231,0,0,9576,NGC 5774,True,False,False,True,VFID6094,False,False,True,True,True,True,VFID6077-NGC5774
VFID6078,187.245915,3.5705985,885.0,83.77631378173828,True,NGC4457,41101,668031,161859,7609,NGC 4457,True,True,True,True,VFID6095,False,False,False,True,True,True,VFID6078-NGC4457
VFID6079,157.158996,3.5602399,1152.8,40.37580871582031,True,UGC05677,30832,624683,0,5677,UGC 05677,True,True,False,True,VFID6096,False,False,False,True,True,True,VFID6079-UGC05677
VFID6080,188.4819765,3.5459514,1138.3,27.933237075805664,True,UGC07715,41758,628569,141643,7715,UGC 07715,True,True,True,True,VFID6097,False,False,False,True,True,True,VFID6080-UGC07715
VFID6081,223.489992,3.5442626,1674.6,110.94845581054688,True,NGC5775,53247,632279,145682,9579,NGC 5775,True,True,True,True,VFID6098,False,False,True,True,True,False,VFID6081-NGC5775
VFID6082,220.9454055,3.5428938,1662.7,11.860998153686523,True,SDSSJ144346.89+033234.3,4005004,87961,18249,0,SDSS J144346.89+033234.3,True,True,True,False,VFID6099,False,False,False,False,True,True,VFID6082-SDSSJ144346.89+033234.3
VFID6083,220.39044149999998,3.4966931,1681.7,9.640981674194336,True,PGC1253386,1253386,87563,18094,0,WISEA J144133.71+032948.2,True,True,True,False,VFID6100,False,False,False,False,True,True,VFID6083-WISEAJ144133.71+032948.2
VFID6084,125.121621,3.4930562,2920.0,11.537753105163574,True,SDSSJ082029.19+032934.9,3447503,225326,46642,182121,WISEA J082029.19+032934.3,True,True,True,True,VFID6101,False,False,False,False,True,True,VFID6084-WISEAJ082029.19+032934.3
VFID6085,190.57436099999998,3.4687371,733.9,24.667280197143555,True,PGC042668,42668,69682,14268,0,VCC 1917,True,True,True,False,VFID6102,False,False,False,False,True,True,VFID6085-VCC1917
VFID6086,170.2787265,3.4687115,1505.6,19.48090171813965,True,SDSSJ112106.93+032807.8,4097805,626370,139224,0,WISEA J112106.91+032807.3,True,True,True,False,VFID6103,False,False,False,False,True,True,VFID6086-WISEAJ112106.91+032807.3
VFID6087,153.561621,3.4664709,1231.7,130.0532684326172,True,NGC3169,29855,651297,158036,5525,NGC 3169,True,True,True,True,VFID6104,False,False,False,True,True,False,VFID6087-NGC3169
VFID6088,150.246045,3.4644278,1964.5,28.583885192871094,True,SDSSJ100059.08+032751.4,3998743,83199,17117,204222,SDSS J100059.08+032751.4,True,True,True,True,VFID6105,False,False,False,False,True,False,VFID6088-SDSSJ100059.08+032751.4
VFID6089,162.8833545,3.4542207,1066.2,30.0,True,PGC2807138,2807138,0,0,201997,PGC1 2807138 NED001,True,False,False,True,VFID6106,False,False,False,False,True,True,VFID6089-PGC12807138NED001
VFID6090,193.295232,3.4411092,2786.6,15.001035690307617,True,PGC166147,166147,671450,162536,223246,WISEA J125310.50+032623.7,True,True,True,True,VFID6107,False,False,False,False,True,True,VFID6090-WISEAJ125310.50+032623.7
VFID6091,215.30457149999998,3.4358432,1489.1,85.92533874511719,True,NGC5577,51286,87038,144923,9187,NGC 5577,True,True,True,True,VFID6108,True,True,True,True,True,True,VFID6091-NGC5577
VFID6092,190.6889025,3.4305528,595.8,18.03521156311035,True,PGC042724,42724,69685,14269,0,VCC 1934,True,True,True,False,VFID6109,False,False,False,False,True,True,VFID6092-VCC1934
VFID6093,186.4936095,3.4296676,1421.7,78.72655487060547,True,UGC07522,40621,68926,14135,7522,UGC 07522,True,True,True,True,VFID6110,False,False,False,True,True,True,VFID6093-UGC07522
VFID6094,217.6728885,3.4257289,1760.9,18.712045669555664,True,PGC051845,51845,681656,0,241992,CGCG 047-069,True,True,False,True,VFID6111,False,False,True,False,True,True,VFID6094-CGCG047-069
VFID6095,153.4404105,3.4248246,1332.1,134.9339599609375,True,NGC3166,29814,624128,136847,5516,NGC 3166,True,True,True,True,VFID6112,False,False,False,True,True,True,VFID6095-NGC3166
VFID6096,190.8376515,3.4202153,954.2,11.069328308105469,True,PGC042799,42799,69707,14276,220964,VCC 1965,True,True,True,True,VFID6113,False,False,False,False,True,True,VFID6096-VCC1965
VFID6097,197.846823,3.4115121,3050.7,26.49239730834961,True,UGC08263,45779,629945,143093,8263,UGC 08263,True,True,True,True,VFID6114,False,False,False,True,True,True,VFID6097-UGC08263
VFID6098,219.575478,3.4103085,1600.7,28.649778366088867,True,NGC5692,52317,87646,18153,9427,NGC 5692,True,True,True,True,VFID6115,True,True,True,True,True,True,VFID6098-NGC5692
VFID6099,170.46394049999998,3.4048907,1186.5,24.161354064941406,True,SDSSJ112151.33+032417.4,4011019,66428,13735,214529,NGC 3640 COMP,True,True,True,True,VFID6116,False,False,False,False,True,True,VFID6099-NGC3640COMP
VFID6100,178.5654585,3.4038511,2481.6,13.681107521057129,True,PGC1251547,1251547,67436,13898,213175,WISEA J115415.71+032414.2,True,True,True,True,VFID6117,False,False,False,False,True,True,VFID6100-WISEAJ115415.71+032414.2
VFID6101,185.2275645,3.4028681,2197.6,20.0,True,SDSSJ122054.58+032409.7,4002322,68812,14112,224514,WISEA J122054.56+032410.4,True,True,True,True,VFID6118,False,False,False,False,True,True,VFID6101-WISEAJ122054.56+032410.4
VFID6102,223.477497,3.3958325,1547.0,7.714226722717285,True,AGC238948,5808109,0,0,238948,WISEA J145354.55+032344.4,True,False,False,True,VFID6119,False,False,True,False,True,True,VFID6102-WISEAJ145354.55+032344.4
VFID6103,192.2982915,3.3887448,720.9,52.13402557373047,True,NGC4701,43331,629277,142389,7975,NGC 4701,True,True,True,True,VFID6120,False,False,False,True,True,True,VFID6103-NGC4701
VFID6104,217.9707675,3.3801019,1529.3,10.09534740447998,True,SDSSJ143153.00+032248.2,4004781,87294,18026,0,SDSS J143152.98+032248.3,True,True,True,False,VFID6121,False,False,True,False,True,True,VFID6104-SDSSJ143152.98+032248.3
VFID6105,153.38041049999998,3.3749946,1316.5,35.16585922241211,True,NGC3165,29798,651191,157994,0,NGC 3165,True,True,True,False,VFID6122,False,False,False,True,True,True,VFID6105-NGC3165
VFID6106,150.1128285,3.3743914,2054.2,49.104496002197266,True,UGC05376,28939,83186,17113,5376,UGC 05376,True,True,True,True,VFID6123,False,False,False,True,True,True,VFID6106-UGC05376
VFID6107,188.231847,3.360407,752.6,19.016090393066406,True,PGC041644,41644,69289,0,220761,VCC 1465,True,True,False,True,VFID6124,False,False,False,False,True,True,VFID6107-VCC1465
VFID6108,217.68124799999998,3.345,1526.0,24.50909996032715,True,AGC249448,5808088,0,0,249448,GALEXASC J143043.52+032043.4,True,False,False,True,VFID6125,False,False,True,False,True,True,VFID6108-GALEXASCJ143043.52+032043.4
VFID6109,153.53333550000002,3.3447217,1346.0,22.383241653442383,True,AGC208457,5807880,0,0,208457,GALEXASC J101408.02+032041.6,True,False,False,True,VFID6126,False,False,False,False,True,True,VFID6109-GALEXASCJ101408.02+032041.6
VFID6110,223.2718215,3.3317578,1566.4,54.46546936035156,True,IC1067,53178,683613,165750,9574,IC 1067,True,True,True,True,VFID6127,True,False,True,True,True,True,VFID6110-IC1067
VFID6111,171.1011765,3.3251274,1386.8,43.56334686279297,True,NGC3664,35041,659826,159767,6419,NGC 3664,True,True,True,True,VFID6128,False,False,False,True,True,True,VFID6111-NGC3664
VFID6112,114.498399,3.3161257,1196.0,35.98497772216797,True,UGC03946,21450,0,0,3946,UGC 03946,True,False,False,True,VFID6129,False,False,False,True,True,False,VFID6112-UGC03946
VFID6113,186.16677750000002,3.3030716,928.3,26.73752784729004,True,PGC040411,40411,68929,14138,220526,VCC 0739,True,True,True,True,VFID6130,False,False,False,False,True,True,VFID6113-VCC0739
VFID6114,191.6382075,3.2988035,765.6,29.317115783691406,True,PGC1249354,1249354,69971,14342,0,SDSS J124633.13+031754.3,True,True,True,False,VFID6131,False,False,False,False,True,True,VFID6114-SDSSJ124633.13+031754.3
VFID6115,223.2619035,3.2960214,1565.8,36.40166473388672,True,IC1066,53176,88271,18363,0,IC 1066,True,True,True,False,VFID6132,True,False,True,True,True,True,VFID6115-IC1066
VFID6116,232.569483,3.2893119,1796.7,14.897769927978516,True,PGC3123706,3123706,0,0,253363,WISEA J153016.68+031721.4,True,False,False,True,VFID6133,False,False,False,False,True,True,VFID6116-WISEAJ153016.68+031721.4
VFID6117,129.725418,3.2847217,1936.0,15.0,False,AGC189143,5807814,0,0,189143,SDSS J083854.07+031704.8,True,False,False,True,VFID6134,False,False,False,False,True,False,VFID6117-SDSSJ083854.07+031704.8
